Cell Number,X,Y,Z,Cell Flux,Standard Deviation
42,-6.00000E+02,-4.00000E+02,0.00000E+00,3.86599E-09,9.00000E-03
43,-5.00000E+02,-4.00000E+02,0.00000E+00,3.63834E-09,8.60000E-03
44,-4.00000E+02,-4.00000E+02,0.00000E+00,5.13834E-10,2.28000E-02
45,-3.00000E+02,-4.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
46,-7.00000E+02,-3.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
47,-6.00000E+02,-3.00000E+02,0.00000E+00,1.56806E-13,6.42100E-01
48,-5.00000E+02,-3.00000E+02,0.00000E+00,8.14859E-15,1.00000E+00
49,-4.00000E+02,-3.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
50,-3.00000E+02,-3.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
51,-2.00000E+02,-7.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
52,-1.00000E+02,-7.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
53,0.00000E+00,-7.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
54,1.00000E+02,-7.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
55,2.00000E+02,-7.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
56,-2.00000E+02,-6.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
57,-1.00000E+02,-6.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
58,0.00000E+00,-6.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
59,1.00000E+02,-6.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
60,2.00000E+02,-6.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
61,-2.00000E+02,-5.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
62,-1.00000E+02,-5.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
63,0.00000E+00,-5.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
64,1.00000E+02,-5.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
65,2.00000E+02,-5.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
66,-2.00000E+02,-4.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
67,-1.00000E+02,-4.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
68,0.00000E+00,-4.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
69,1.00000E+02,-4.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
70,2.00000E+02,-4.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
71,-2.00000E+02,-3.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
72,-1.00000E+02,-3.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
73,0.00000E+00,-3.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
74,1.00000E+02,-3.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
75,2.00000E+02,-3.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
76,3.00000E+02,-7.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
77,4.00000E+02,-7.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
78,5.00000E+02,-7.00000E+02,0.00000E+00,1.07844E-11,1.22400E-01
79,6.00000E+02,-7.00000E+02,0.00000E+00,5.12758E-11,6.51000E-02
80,7.00000E+02,-7.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
81,3.00000E+02,-6.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
82,4.00000E+02,-6.00000E+02,0.00000E+00,7.61576E-10,2.06000E-02
83,5.00000E+02,-6.00000E+02,0.00000E+00,4.29311E-09,8.50000E-03
84,6.00000E+02,-6.00000E+02,0.00000E+00,3.36582E-09,1.02000E-02
85,7.00000E+02,-6.00000E+02,0.00000E+00,3.06888E-13,7.28000E-01
86,3.00000E+02,-5.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
87,4.00000E+02,-5.00000E+02,0.00000E+00,4.55685E-09,8.50000E-03
88,5.00000E+02,-5.00000E+02,0.00000E+00,1.44396E-08,4.90000E-03
89,6.00000E+02,-5.00000E+02,0.00000E+00,3.01664E-09,1.03000E-02
90,7.00000E+02,-5.00000E+02,0.00000E+00,2.23529E-11,1.11200E-01
91,3.00000E+02,-4.00000E+02,0.00000E+00,8.42777E-13,5.77500E-01
92,4.00000E+02,-4.00000E+02,0.00000E+00,3.08442E-09,1.00000E-02
93,5.00000E+02,-4.00000E+02,0.00000E+00,1.59561E-08,4.70000E-03
94,6.00000E+02,-4.00000E+02,0.00000E+00,1.16434E-08,5.70000E-03
95,7.00000E+02,-4.00000E+02,0.00000E+00,3.09281E-11,8.38000E-02
96,3.00000E+02,-3.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
97,4.00000E+02,-3.00000E+02,0.00000E+00,9.01365E-12,1.43900E-01
98,5.00000E+02,-3.00000E+02,0.00000E+00,9.34443E-11,4.72000E-02
99,6.00000E+02,-3.00000E+02,0.00000E+00,7.89421E-11,4.63000E-02
100,7.00000E+02,-3.00000E+02,0.00000E+00,1.64640E-15,1.00000E+00
101,-7.00000E+02,-2.00000E+02,0.00000E+00,3.67127E-13,5.78600E-01
102,-6.00000E+02,-2.00000E+02,0.00000E+00,1.76797E-11,1.05400E-01
103,-5.00000E+02,-2.00000E+02,0.00000E+00,1.41805E-13,5.08100E-01
104,-4.00000E+02,-2.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
105,-3.00000E+02,-2.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
106,-7.00000E+02,-1.00000E+02,0.00000E+00,1.39248E-12,2.57500E-01
107,-6.00000E+02,-1.00000E+02,0.00000E+00,1.28488E-09,1.74000E-02
108,-5.00000E+02,-1.00000E+02,0.00000E+00,1.59000E-09,1.33000E-02
109,-4.00000E+02,-1.00000E+02,0.00000E+00,5.15643E-10,2.61000E-02
110,-3.00000E+02,-1.00000E+02,0.00000E+00,2.05090E-13,6.18100E-01
111,-7.00000E+02,0.00000E+00,0.00000E+00,4.86265E-11,6.47000E-02
112,-6.00000E+02,0.00000E+00,0.00000E+00,2.14437E-08,4.10000E-03
113,-5.00000E+02,0.00000E+00,0.00000E+00,2.72823E-08,3.60000E-03
114,-4.00000E+02,0.00000E+00,0.00000E+00,7.10438E-09,6.90000E-03
115,-3.00000E+02,0.00000E+00,0.00000E+00,6.20835E-12,1.45700E-01
116,-7.00000E+02,1.00000E+02,0.00000E+00,1.12349E-10,4.30000E-02
117,-6.00000E+02,1.00000E+02,0.00000E+00,2.50156E-08,3.80000E-03
118,-5.00000E+02,1.00000E+02,0.00000E+00,1.82212E-08,4.30000E-03
119,-4.00000E+02,1.00000E+02,0.00000E+00,1.66480E-09,1.52000E-02
120,-3.00000E+02,1.00000E+02,0.00000E+00,1.45333E-12,2.40400E-01
121,-7.00000E+02,2.00000E+02,0.00000E+00,2.80745E-12,1.66300E-01
122,-6.00000E+02,2.00000E+02,0.00000E+00,1.19831E-10,3.82000E-02
123,-5.00000E+02,2.00000E+02,0.00000E+00,4.74744E-11,6.66000E-02
124,-4.00000E+02,2.00000E+02,0.00000E+00,1.13305E-11,1.33100E-01
125,-3.00000E+02,2.00000E+02,0.00000E+00,1.78731E-14,1.00000E+00
126,3.00000E+02,-2.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
127,4.00000E+02,-2.00000E+02,0.00000E+00,4.12355E-12,1.85900E-01
128,5.00000E+02,-2.00000E+02,0.00000E+00,6.86052E-11,4.99000E-02
129,6.00000E+02,-2.00000E+02,0.00000E+00,2.82428E-11,7.36000E-02
130,7.00000E+02,-2.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
131,3.00000E+02,-1.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
132,4.00000E+02,-1.00000E+02,0.00000E+00,8.59537E-10,1.91000E-02
133,5.00000E+02,-1.00000E+02,0.00000E+00,1.27717E-08,5.30000E-03
134,6.00000E+02,-1.00000E+02,0.00000E+00,3.01509E-09,1.10000E-02
135,7.00000E+02,-1.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
136,3.00000E+02,0.00000E+00,0.00000E+00,2.96842E-13,7.00100E-01
137,4.00000E+02,0.00000E+00,0.00000E+00,1.60382E-09,1.38000E-02
138,5.00000E+02,0.00000E+00,0.00000E+00,2.34329E-08,4.00000E-03
139,6.00000E+02,0.00000E+00,0.00000E+00,2.60613E-09,1.06000E-02
140,7.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
141,3.00000E+02,1.00000E+02,0.00000E+00,7.78572E-12,1.52100E-01
142,4.00000E+02,1.00000E+02,0.00000E+00,2.77886E-09,1.02000E-02
143,5.00000E+02,1.00000E+02,0.00000E+00,6.82994E-09,7.10000E-03
144,6.00000E+02,1.00000E+02,0.00000E+00,3.91098E-10,3.06000E-02
145,7.00000E+02,1.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
146,3.00000E+02,2.00000E+02,0.00000E+00,7.36022E-13,3.80300E-01
147,4.00000E+02,2.00000E+02,0.00000E+00,8.16099E-12,1.36900E-01
148,5.00000E+02,2.00000E+02,0.00000E+00,1.17368E-11,1.08300E-01
149,6.00000E+02,2.00000E+02,0.00000E+00,1.87939E-12,2.24800E-01
150,7.00000E+02,2.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
151,-7.00000E+02,3.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
152,-6.00000E+02,3.00000E+02,0.00000E+00,4.92202E-14,1.00000E+00
153,-5.00000E+02,3.00000E+02,0.00000E+00,1.16271E-11,1.33200E-01
154,-4.00000E+02,3.00000E+02,0.00000E+00,6.68557E-13,4.18000E-01
155,-3.00000E+02,3.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
156,-7.00000E+02,4.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
157,-6.00000E+02,4.00000E+02,0.00000E+00,2.47911E-10,3.23000E-02
158,-5.00000E+02,4.00000E+02,0.00000E+00,3.10892E-09,9.10000E-03
159,-4.00000E+02,4.00000E+02,0.00000E+00,8.18034E-10,1.91000E-02
160,-3.00000E+02,4.00000E+02,0.00000E+00,1.81268E-12,2.24500E-01
161,-7.00000E+02,5.00000E+02,0.00000E+00,8.58292E-13,4.93400E-01
162,-6.00000E+02,5.00000E+02,0.00000E+00,9.88033E-10,1.74000E-02
163,-5.00000E+02,5.00000E+02,0.00000E+00,9.44976E-09,6.00000E-03
164,-4.00000E+02,5.00000E+02,0.00000E+00,5.64533E-09,8.80000E-03
165,-3.00000E+02,5.00000E+02,0.00000E+00,6.45331E-11,5.89000E-02
166,-7.00000E+02,6.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
167,-6.00000E+02,6.00000E+02,0.00000E+00,1.47310E-10,4.27000E-02
168,-5.00000E+02,6.00000E+02,0.00000E+00,2.65960E-09,1.07000E-02
169,-4.00000E+02,6.00000E+02,0.00000E+00,5.39054E-10,2.22000E-02
170,-3.00000E+02,6.00000E+02,0.00000E+00,1.16758E-12,2.60000E-01
171,-7.00000E+02,7.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
172,-6.00000E+02,7.00000E+02,0.00000E+00,1.68652E-12,2.26200E-01
173,-5.00000E+02,7.00000E+02,0.00000E+00,1.33811E-11,1.04500E-01
174,-4.00000E+02,7.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
175,-3.00000E+02,7.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
176,-2.00000E+02,3.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
177,-1.00000E+02,3.00000E+02,0.00000E+00,3.40709E-11,7.46000E-02
178,0.00000E+00,3.00000E+02,0.00000E+00,1.53562E-11,9.32000E-02
179,1.00000E+02,3.00000E+02,0.00000E+00,2.11760E-12,2.16700E-01
180,2.00000E+02,3.00000E+02,0.00000E+00,2.32233E-12,2.44400E-01
181,-2.00000E+02,4.00000E+02,0.00000E+00,1.85526E-12,2.27400E-01
182,-1.00000E+02,4.00000E+02,0.00000E+00,2.09330E-09,1.32000E-02
183,0.00000E+00,4.00000E+02,0.00000E+00,5.84629E-09,7.20000E-03
184,1.00000E+02,4.00000E+02,0.00000E+00,1.71432E-09,1.30000E-02
185,2.00000E+02,4.00000E+02,0.00000E+00,9.80048E-14,7.23800E-01
186,-2.00000E+02,5.00000E+02,0.00000E+00,3.09809E-12,1.87300E-01
187,-1.00000E+02,5.00000E+02,0.00000E+00,3.20993E-09,9.90000E-03
188,0.00000E+00,5.00000E+02,0.00000E+00,2.09057E-08,4.20000E-03
189,1.00000E+02,5.00000E+02,0.00000E+00,7.15915E-09,7.00000E-03
190,2.00000E+02,5.00000E+02,0.00000E+00,6.63438E-13,3.96700E-01
191,-2.00000E+02,6.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
192,-1.00000E+02,6.00000E+02,0.00000E+00,2.26065E-10,3.55000E-02
193,0.00000E+00,6.00000E+02,0.00000E+00,7.23930E-09,7.10000E-03
194,1.00000E+02,6.00000E+02,0.00000E+00,1.94754E-09,1.23000E-02
195,2.00000E+02,6.00000E+02,0.00000E+00,4.56748E-14,9.92400E-01
196,-2.00000E+02,7.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
197,-1.00000E+02,7.00000E+02,0.00000E+00,3.58122E-13,3.67900E-01
198,0.00000E+00,7.00000E+02,0.00000E+00,6.59413E-11,5.44000E-02
199,1.00000E+02,7.00000E+02,0.00000E+00,1.50650E-11,1.05000E-01
200,2.00000E+02,7.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
201,3.00000E+02,3.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
202,4.00000E+02,3.00000E+02,0.00000E+00,2.36260E-12,2.11100E-01
203,5.00000E+02,3.00000E+02,0.00000E+00,2.48473E-10,3.01000E-02
204,6.00000E+02,3.00000E+02,0.00000E+00,8.50221E-11,4.60000E-02
205,7.00000E+02,3.00000E+02,0.00000E+00,1.25082E-12,4.37900E-01
206,3.00000E+02,4.00000E+02,0.00000E+00,2.92199E-12,2.96600E-01
207,4.00000E+02,4.00000E+02,0.00000E+00,1.42423E-09,1.43000E-02
208,5.00000E+02,4.00000E+02,0.00000E+00,1.91193E-08,4.40000E-03
209,6.00000E+02,4.00000E+02,0.00000E+00,1.23837E-08,5.60000E-03
210,7.00000E+02,4.00000E+02,0.00000E+00,3.54010E-11,7.18000E-02
211,3.00000E+02,5.00000E+02,0.00000E+00,2.86568E-11,7.85000E-02
212,4.00000E+02,5.00000E+02,0.00000E+00,3.50859E-09,9.70000E-03
213,5.00000E+02,5.00000E+02,0.00000E+00,6.53367E-09,6.70000E-03
214,6.00000E+02,5.00000E+02,0.00000E+00,2.26608E-09,1.18000E-02
215,7.00000E+02,5.00000E+02,0.00000E+00,6.99754E-13,4.23000E-01
216,3.00000E+02,6.00000E+02,0.00000E+00,5.92808E-12,1.70300E-01
217,4.00000E+02,6.00000E+02,0.00000E+00,4.86428E-10,2.55000E-02
218,5.00000E+02,6.00000E+02,0.00000E+00,8.59526E-10,1.72000E-02
219,6.00000E+02,6.00000E+02,0.00000E+00,2.46955E-10,3.97000E-02
220,7.00000E+02,6.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
221,3.00000E+02,7.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
222,4.00000E+02,7.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
223,5.00000E+02,7.00000E+02,0.00000E+00,4.49904E-12,2.62600E-01
224,6.00000E+02,7.00000E+02,0.00000E+00,4.18691E-12,1.87200E-01
225,7.00000E+02,7.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
