Cell Number,X,Y,Z,Cell Flux,Standard Deviation
36,-7.00000E+02,-5.00000E+02,0.00000E+00,4.99934E-10,5.10000E-03
37,-6.00000E+02,-5.00000E+02,0.00000E+00,3.68106E-08,6.00000E-04
38,-5.00000E+02,-5.00000E+02,0.00000E+00,6.75990E-08,4.00000E-04
39,-4.00000E+02,-5.00000E+02,0.00000E+00,3.37603E-08,6.00000E-04
40,-3.00000E+02,-5.00000E+02,0.00000E+00,4.30827E-10,5.50000E-03
41,-7.00000E+02,-4.00000E+02,0.00000E+00,2.19466E-10,7.60000E-03
42,-6.00000E+02,-4.00000E+02,0.00000E+00,1.76647E-08,8.00000E-04
43,-5.00000E+02,-4.00000E+02,0.00000E+00,3.32111E-08,6.00000E-04
44,-4.00000E+02,-4.00000E+02,0.00000E+00,1.66634E-08,8.00000E-04
45,-3.00000E+02,-4.00000E+02,0.00000E+00,2.08392E-10,7.90000E-03
46,-7.00000E+02,-3.00000E+02,0.00000E+00,3.16520E-12,5.89000E-02
47,-6.00000E+02,-3.00000E+02,0.00000E+00,2.19047E-10,7.70000E-03
48,-5.00000E+02,-3.00000E+02,0.00000E+00,4.15648E-10,5.50000E-03
49,-4.00000E+02,-3.00000E+02,0.00000E+00,2.04970E-10,8.00000E-03
50,-3.00000E+02,-3.00000E+02,0.00000E+00,4.15346E-12,5.21000E-02
51,-2.00000E+02,-7.00000E+02,0.00000E+00,1.00524E-12,1.10500E-01
52,-1.00000E+02,-7.00000E+02,0.00000E+00,7.12021E-11,1.35000E-02
53,0.00000E+00,-7.00000E+02,0.00000E+00,2.04520E-10,7.90000E-03
54,1.00000E+02,-7.00000E+02,0.00000E+00,8.48736E-11,1.23000E-02
55,2.00000E+02,-7.00000E+02,0.00000E+00,1.00745E-12,1.00800E-01
56,-2.00000E+02,-6.00000E+02,0.00000E+00,8.26710E-11,1.24000E-02
57,-1.00000E+02,-6.00000E+02,0.00000E+00,1.61769E-08,6.00000E-04
58,0.00000E+00,-6.00000E+02,0.00000E+00,4.28301E-08,4.00000E-04
59,1.00000E+02,-6.00000E+02,0.00000E+00,1.65620E-08,6.00000E-04
60,2.00000E+02,-6.00000E+02,0.00000E+00,9.44263E-11,1.16000E-02
61,-2.00000E+02,-5.00000E+02,0.00000E+00,2.40577E-10,7.40000E-03
62,-1.00000E+02,-5.00000E+02,0.00000E+00,4.51915E-08,4.00000E-04
63,0.00000E+00,-5.00000E+02,0.00000E+00,1.32081E-07,2.00000E-04
64,1.00000E+02,-5.00000E+02,0.00000E+00,4.72568E-08,4.00000E-04
65,2.00000E+02,-5.00000E+02,0.00000E+00,2.40726E-10,7.40000E-03
66,-2.00000E+02,-4.00000E+02,0.00000E+00,8.19954E-11,1.26000E-02
67,-1.00000E+02,-4.00000E+02,0.00000E+00,1.66060E-08,6.00000E-04
68,0.00000E+00,-4.00000E+02,0.00000E+00,4.60176E-08,4.00000E-04
69,1.00000E+02,-4.00000E+02,0.00000E+00,1.71570E-08,6.00000E-04
70,2.00000E+02,-4.00000E+02,0.00000E+00,9.57446E-11,1.17000E-02
71,-2.00000E+02,-3.00000E+02,0.00000E+00,6.04967E-11,1.46000E-02
72,-1.00000E+02,-3.00000E+02,0.00000E+00,2.61569E-10,7.10000E-03
73,0.00000E+00,-3.00000E+02,0.00000E+00,4.34928E-10,5.50000E-03
74,1.00000E+02,-3.00000E+02,0.00000E+00,2.83309E-10,6.80000E-03
75,2.00000E+02,-3.00000E+02,0.00000E+00,6.33257E-11,1.44000E-02
76,3.00000E+02,-7.00000E+02,0.00000E+00,3.55607E-12,5.21000E-02
77,4.00000E+02,-7.00000E+02,0.00000E+00,2.29362E-10,7.50000E-03
78,5.00000E+02,-7.00000E+02,0.00000E+00,4.51023E-10,5.40000E-03
79,6.00000E+02,-7.00000E+02,0.00000E+00,2.62204E-10,7.00000E-03
80,7.00000E+02,-7.00000E+02,0.00000E+00,4.16215E-12,4.96000E-02
81,3.00000E+02,-6.00000E+02,0.00000E+00,2.32516E-10,7.50000E-03
82,4.00000E+02,-6.00000E+02,0.00000E+00,1.75315E-08,8.00000E-04
83,5.00000E+02,-6.00000E+02,0.00000E+00,3.41880E-08,6.00000E-04
84,6.00000E+02,-6.00000E+02,0.00000E+00,1.91803E-08,8.00000E-04
85,7.00000E+02,-6.00000E+02,0.00000E+00,2.51437E-10,7.10000E-03
86,3.00000E+02,-5.00000E+02,0.00000E+00,4.21243E-10,5.50000E-03
87,4.00000E+02,-5.00000E+02,0.00000E+00,3.27774E-08,6.00000E-04
88,5.00000E+02,-5.00000E+02,0.00000E+00,6.27030E-08,4.00000E-04
89,6.00000E+02,-5.00000E+02,0.00000E+00,3.39577E-08,6.00000E-04
90,7.00000E+02,-5.00000E+02,0.00000E+00,4.61228E-10,5.30000E-03
91,3.00000E+02,-4.00000E+02,0.00000E+00,2.43255E-10,7.30000E-03
92,4.00000E+02,-4.00000E+02,0.00000E+00,1.83616E-08,8.00000E-04
93,5.00000E+02,-4.00000E+02,0.00000E+00,3.29197E-08,6.00000E-04
94,6.00000E+02,-4.00000E+02,0.00000E+00,1.74263E-08,8.00000E-04
95,7.00000E+02,-4.00000E+02,0.00000E+00,2.30613E-10,7.50000E-03
96,3.00000E+02,-3.00000E+02,0.00000E+00,5.42043E-12,4.70000E-02
97,4.00000E+02,-3.00000E+02,0.00000E+00,2.43626E-10,7.30000E-03
98,5.00000E+02,-3.00000E+02,0.00000E+00,4.47305E-10,5.40000E-03
99,6.00000E+02,-3.00000E+02,0.00000E+00,2.27934E-10,7.50000E-03
100,7.00000E+02,-3.00000E+02,0.00000E+00,3.63506E-12,5.29000E-02
101,-7.00000E+02,-2.00000E+02,0.00000E+00,3.40139E-12,5.88000E-02
102,-6.00000E+02,-2.00000E+02,0.00000E+00,2.03903E-10,7.90000E-03
103,-5.00000E+02,-2.00000E+02,0.00000E+00,4.07201E-10,5.60000E-03
104,-4.00000E+02,-2.00000E+02,0.00000E+00,2.46468E-10,7.30000E-03
105,-3.00000E+02,-2.00000E+02,0.00000E+00,7.35673E-11,1.33000E-02
106,-7.00000E+02,-1.00000E+02,0.00000E+00,2.19131E-10,7.70000E-03
107,-6.00000E+02,-1.00000E+02,0.00000E+00,1.62379E-08,8.00000E-04
108,-5.00000E+02,-1.00000E+02,0.00000E+00,3.16978E-08,6.00000E-04
109,-4.00000E+02,-1.00000E+02,0.00000E+00,1.84557E-08,8.00000E-04
110,-3.00000E+02,-1.00000E+02,0.00000E+00,4.40770E-10,5.40000E-03
111,-7.00000E+02,0.00000E+00,0.00000E+00,4.14218E-10,5.60000E-03
112,-6.00000E+02,0.00000E+00,0.00000E+00,3.29826E-08,6.00000E-04
113,-5.00000E+02,0.00000E+00,0.00000E+00,6.23078E-08,4.00000E-04
114,-4.00000E+02,0.00000E+00,0.00000E+00,3.40862E-08,6.00000E-04
115,-3.00000E+02,0.00000E+00,0.00000E+00,6.73298E-10,4.40000E-03
116,-7.00000E+02,1.00000E+02,0.00000E+00,2.26176E-10,7.60000E-03
117,-6.00000E+02,1.00000E+02,0.00000E+00,1.77520E-08,8.00000E-04
118,-5.00000E+02,1.00000E+02,0.00000E+00,3.20057E-08,6.00000E-04
119,-4.00000E+02,1.00000E+02,0.00000E+00,1.68680E-08,8.00000E-04
120,-3.00000E+02,1.00000E+02,0.00000E+00,3.78830E-10,5.80000E-03
121,-7.00000E+02,2.00000E+02,0.00000E+00,2.89700E-12,6.17000E-02
122,-6.00000E+02,2.00000E+02,0.00000E+00,2.23965E-10,7.60000E-03
123,-5.00000E+02,2.00000E+02,0.00000E+00,4.12470E-10,5.60000E-03
124,-4.00000E+02,2.00000E+02,0.00000E+00,2.15552E-10,7.70000E-03
125,-3.00000E+02,2.00000E+02,0.00000E+00,5.68405E-11,1.47000E-02
126,3.00000E+02,-2.00000E+02,0.00000E+00,5.59432E-11,1.50000E-02
127,4.00000E+02,-2.00000E+02,0.00000E+00,2.37571E-10,7.40000E-03
128,5.00000E+02,-2.00000E+02,0.00000E+00,4.21240E-10,5.60000E-03
129,6.00000E+02,-2.00000E+02,0.00000E+00,2.10713E-10,7.80000E-03
130,7.00000E+02,-2.00000E+02,0.00000E+00,3.26881E-12,5.34000E-02
131,3.00000E+02,-1.00000E+02,0.00000E+00,3.84901E-10,5.80000E-03
132,4.00000E+02,-1.00000E+02,0.00000E+00,1.68863E-08,8.00000E-04
133,5.00000E+02,-1.00000E+02,0.00000E+00,3.05383E-08,6.00000E-04
134,6.00000E+02,-1.00000E+02,0.00000E+00,1.57000E-08,9.00000E-04
135,7.00000E+02,-1.00000E+02,0.00000E+00,2.11964E-10,7.80000E-03
136,3.00000E+02,0.00000E+00,0.00000E+00,6.28402E-10,4.50000E-03
137,4.00000E+02,0.00000E+00,0.00000E+00,3.00585E-08,6.00000E-04
138,5.00000E+02,0.00000E+00,0.00000E+00,5.70986E-08,4.00000E-04
139,6.00000E+02,0.00000E+00,0.00000E+00,2.97528E-08,6.00000E-04
140,7.00000E+02,0.00000E+00,0.00000E+00,3.87889E-10,5.80000E-03
141,3.00000E+02,1.00000E+02,0.00000E+00,3.74936E-10,5.80000E-03
142,4.00000E+02,1.00000E+02,0.00000E+00,1.65030E-08,8.00000E-04
143,5.00000E+02,1.00000E+02,0.00000E+00,3.08706E-08,6.00000E-04
144,6.00000E+02,1.00000E+02,0.00000E+00,1.58721E-08,8.00000E-04
145,7.00000E+02,1.00000E+02,0.00000E+00,2.07486E-10,8.00000E-03
146,3.00000E+02,2.00000E+02,0.00000E+00,6.28144E-11,1.45000E-02
147,4.00000E+02,2.00000E+02,0.00000E+00,2.31512E-10,7.50000E-03
148,5.00000E+02,2.00000E+02,0.00000E+00,4.10140E-10,5.60000E-03
149,6.00000E+02,2.00000E+02,0.00000E+00,2.14906E-10,7.80000E-03
150,7.00000E+02,2.00000E+02,0.00000E+00,3.46266E-12,5.58000E-02
151,-7.00000E+02,3.00000E+02,0.00000E+00,3.58635E-12,5.81000E-02
152,-6.00000E+02,3.00000E+02,0.00000E+00,1.95866E-10,8.10000E-03
153,-5.00000E+02,3.00000E+02,0.00000E+00,3.98382E-10,5.70000E-03
154,-4.00000E+02,3.00000E+02,0.00000E+00,2.03398E-10,7.90000E-03
155,-3.00000E+02,3.00000E+02,0.00000E+00,4.55401E-12,4.84000E-02
156,-7.00000E+02,4.00000E+02,0.00000E+00,1.94487E-10,8.20000E-03
157,-6.00000E+02,4.00000E+02,0.00000E+00,1.48162E-08,9.00000E-04
158,-5.00000E+02,4.00000E+02,0.00000E+00,2.99045E-08,6.00000E-04
159,-4.00000E+02,4.00000E+02,0.00000E+00,1.57704E-08,9.00000E-04
160,-3.00000E+02,4.00000E+02,0.00000E+00,2.02218E-10,7.90000E-03
161,-7.00000E+02,5.00000E+02,0.00000E+00,3.72406E-10,5.90000E-03
162,-6.00000E+02,5.00000E+02,0.00000E+00,2.85885E-08,6.00000E-04
163,-5.00000E+02,5.00000E+02,0.00000E+00,5.71370E-08,4.00000E-04
164,-4.00000E+02,5.00000E+02,0.00000E+00,3.11889E-08,6.00000E-04
165,-3.00000E+02,5.00000E+02,0.00000E+00,4.08294E-10,5.60000E-03
166,-7.00000E+02,6.00000E+02,0.00000E+00,1.95260E-10,8.10000E-03
167,-6.00000E+02,6.00000E+02,0.00000E+00,1.57232E-08,9.00000E-04
168,-5.00000E+02,6.00000E+02,0.00000E+00,3.01845E-08,6.00000E-04
169,-4.00000E+02,6.00000E+02,0.00000E+00,1.67470E-08,8.00000E-04
170,-3.00000E+02,6.00000E+02,0.00000E+00,2.25725E-10,7.60000E-03
171,-7.00000E+02,7.00000E+02,0.00000E+00,2.67774E-12,5.93000E-02
172,-6.00000E+02,7.00000E+02,0.00000E+00,2.05350E-10,8.00000E-03
173,-5.00000E+02,7.00000E+02,0.00000E+00,3.85605E-10,5.80000E-03
174,-4.00000E+02,7.00000E+02,0.00000E+00,2.07588E-10,7.80000E-03
175,-3.00000E+02,7.00000E+02,0.00000E+00,3.08515E-12,5.56000E-02
176,-2.00000E+02,3.00000E+02,0.00000E+00,5.93747E-11,1.48000E-02
177,-1.00000E+02,3.00000E+02,0.00000E+00,3.91798E-10,5.70000E-03
178,0.00000E+00,3.00000E+02,0.00000E+00,6.33534E-10,4.50000E-03
179,1.00000E+02,3.00000E+02,0.00000E+00,3.67087E-10,5.90000E-03
180,2.00000E+02,3.00000E+02,0.00000E+00,5.90376E-11,1.47000E-02
181,-2.00000E+02,4.00000E+02,0.00000E+00,2.33348E-10,7.40000E-03
182,-1.00000E+02,4.00000E+02,0.00000E+00,1.77209E-08,8.00000E-04
183,0.00000E+00,4.00000E+02,0.00000E+00,3.37904E-08,6.00000E-04
184,1.00000E+02,4.00000E+02,0.00000E+00,1.69255E-08,8.00000E-04
185,2.00000E+02,4.00000E+02,0.00000E+00,2.26632E-10,7.60000E-03
186,-2.00000E+02,5.00000E+02,0.00000E+00,4.28890E-10,5.50000E-03
187,-1.00000E+02,5.00000E+02,0.00000E+00,3.29390E-08,6.00000E-04
188,0.00000E+00,5.00000E+02,0.00000E+00,6.35921E-08,4.00000E-04
189,1.00000E+02,5.00000E+02,0.00000E+00,3.15505E-08,6.00000E-04
190,2.00000E+02,5.00000E+02,0.00000E+00,3.92146E-10,5.70000E-03
191,-2.00000E+02,6.00000E+02,0.00000E+00,2.24619E-10,7.60000E-03
192,-1.00000E+02,6.00000E+02,0.00000E+00,1.70437E-08,8.00000E-04
193,0.00000E+00,6.00000E+02,0.00000E+00,3.33510E-08,6.00000E-04
194,1.00000E+02,6.00000E+02,0.00000E+00,1.75150E-08,8.00000E-04
195,2.00000E+02,6.00000E+02,0.00000E+00,2.26505E-10,7.60000E-03
196,-2.00000E+02,7.00000E+02,0.00000E+00,3.50898E-12,5.84000E-02
197,-1.00000E+02,7.00000E+02,0.00000E+00,2.26303E-10,7.60000E-03
198,0.00000E+00,7.00000E+02,0.00000E+00,4.41413E-10,5.40000E-03
199,1.00000E+02,7.00000E+02,0.00000E+00,2.44375E-10,7.30000E-03
200,2.00000E+02,7.00000E+02,0.00000E+00,3.37852E-12,5.59000E-02
201,3.00000E+02,3.00000E+02,0.00000E+00,4.69395E-12,4.67000E-02
202,4.00000E+02,3.00000E+02,0.00000E+00,2.44934E-10,7.30000E-03
203,5.00000E+02,3.00000E+02,0.00000E+00,4.13465E-10,5.60000E-03
204,6.00000E+02,3.00000E+02,0.00000E+00,2.24058E-10,7.60000E-03
205,7.00000E+02,3.00000E+02,0.00000E+00,3.25697E-12,5.44000E-02
206,3.00000E+02,4.00000E+02,0.00000E+00,2.44108E-10,7.30000E-03
207,4.00000E+02,4.00000E+02,0.00000E+00,1.85772E-08,8.00000E-04
208,5.00000E+02,4.00000E+02,0.00000E+00,3.22839E-08,6.00000E-04
209,6.00000E+02,4.00000E+02,0.00000E+00,1.70412E-08,8.00000E-04
210,7.00000E+02,4.00000E+02,0.00000E+00,2.00680E-10,8.00000E-03
211,3.00000E+02,5.00000E+02,0.00000E+00,4.20682E-10,5.50000E-03
212,4.00000E+02,5.00000E+02,0.00000E+00,3.25845E-08,6.00000E-04
213,5.00000E+02,5.00000E+02,0.00000E+00,6.04655E-08,4.00000E-04
214,6.00000E+02,5.00000E+02,0.00000E+00,3.31140E-08,6.00000E-04
215,7.00000E+02,5.00000E+02,0.00000E+00,4.28111E-10,5.50000E-03
216,3.00000E+02,6.00000E+02,0.00000E+00,2.22610E-10,7.60000E-03
217,4.00000E+02,6.00000E+02,0.00000E+00,1.73966E-08,8.00000E-04
218,5.00000E+02,6.00000E+02,0.00000E+00,3.32879E-08,6.00000E-04
219,6.00000E+02,6.00000E+02,0.00000E+00,1.79837E-08,8.00000E-04
220,7.00000E+02,6.00000E+02,0.00000E+00,2.38223E-10,7.30000E-03
221,3.00000E+02,7.00000E+02,0.00000E+00,3.94823E-12,5.20000E-02
222,4.00000E+02,7.00000E+02,0.00000E+00,2.36674E-10,7.40000E-03
223,5.00000E+02,7.00000E+02,0.00000E+00,4.52504E-10,5.40000E-03
224,6.00000E+02,7.00000E+02,0.00000E+00,2.43974E-10,7.30000E-03
225,7.00000E+02,7.00000E+02,0.00000E+00,3.45850E-12,5.51000E-02
