Cell Number,X,Y,Z,Cell Flux,Standard Deviation
32,-6.00000E+02,-6.00000E+02,0.00000E+00,1.89684E-08,4.20000E-03
33,-5.00000E+02,-6.00000E+02,0.00000E+00,4.38817E-08,2.80000E-03
34,-4.00000E+02,-6.00000E+02,0.00000E+00,1.59062E-08,4.60000E-03
35,-3.00000E+02,-6.00000E+02,0.00000E+00,1.67872E-10,4.73000E-02
36,-7.00000E+02,-5.00000E+02,0.00000E+00,4.42789E-10,2.91000E-02
37,-6.00000E+02,-5.00000E+02,0.00000E+00,4.43610E-08,2.80000E-03
38,-5.00000E+02,-5.00000E+02,0.00000E+00,1.09486E-07,1.80000E-03
39,-4.00000E+02,-5.00000E+02,0.00000E+00,4.67519E-08,2.70000E-03
40,-3.00000E+02,-5.00000E+02,0.00000E+00,5.06310E-10,2.83000E-02
41,-7.00000E+02,-4.00000E+02,0.00000E+00,1.98186E-10,4.38000E-02
42,-6.00000E+02,-4.00000E+02,0.00000E+00,1.86929E-08,4.30000E-03
43,-5.00000E+02,-4.00000E+02,0.00000E+00,4.12808E-08,2.90000E-03
44,-4.00000E+02,-4.00000E+02,0.00000E+00,2.25808E-08,3.90000E-03
45,-3.00000E+02,-4.00000E+02,0.00000E+00,2.49266E-10,3.93000E-02
46,-7.00000E+02,-3.00000E+02,0.00000E+00,3.68213E-12,2.79300E-01
47,-6.00000E+02,-3.00000E+02,0.00000E+00,2.08780E-10,4.40000E-02
48,-5.00000E+02,-3.00000E+02,0.00000E+00,3.46696E-10,3.37000E-02
49,-4.00000E+02,-3.00000E+02,0.00000E+00,2.63294E-10,3.83000E-02
50,-3.00000E+02,-3.00000E+02,0.00000E+00,4.95804E-12,2.68800E-01
51,-2.00000E+02,-7.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
52,-1.00000E+02,-7.00000E+02,0.00000E+00,1.68269E-13,9.01800E-01
53,0.00000E+00,-7.00000E+02,0.00000E+00,1.05531E-12,4.82100E-01
54,1.00000E+02,-7.00000E+02,0.00000E+00,2.19031E-12,4.67100E-01
55,2.00000E+02,-7.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
56,-2.00000E+02,-6.00000E+02,0.00000E+00,4.10522E-12,3.97800E-01
57,-1.00000E+02,-6.00000E+02,0.00000E+00,2.51253E-09,8.20000E-03
58,0.00000E+00,-6.00000E+02,0.00000E+00,1.49086E-08,3.40000E-03
59,1.00000E+02,-6.00000E+02,0.00000E+00,2.58485E-09,8.10000E-03
60,2.00000E+02,-6.00000E+02,0.00000E+00,1.45179E-12,3.58000E-01
61,-2.00000E+02,-5.00000E+02,0.00000E+00,5.35046E-12,2.35600E-01
62,-1.00000E+02,-5.00000E+02,0.00000E+00,1.77429E-08,3.10000E-03
63,0.00000E+00,-5.00000E+02,0.00000E+00,1.39864E-07,1.10000E-03
64,1.00000E+02,-5.00000E+02,0.00000E+00,1.69446E-08,3.20000E-03
65,2.00000E+02,-5.00000E+02,0.00000E+00,8.75731E-12,1.95600E-01
66,-2.00000E+02,-4.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
67,-1.00000E+02,-4.00000E+02,0.00000E+00,2.37290E-09,8.40000E-03
68,0.00000E+00,-4.00000E+02,0.00000E+00,1.44190E-08,3.50000E-03
69,1.00000E+02,-4.00000E+02,0.00000E+00,2.41132E-09,8.50000E-03
70,2.00000E+02,-4.00000E+02,0.00000E+00,7.21126E-13,4.61100E-01
71,-2.00000E+02,-3.00000E+02,0.00000E+00,3.14329E-12,2.77200E-01
72,-1.00000E+02,-3.00000E+02,0.00000E+00,1.21867E-11,1.69300E-01
73,0.00000E+00,-3.00000E+02,0.00000E+00,2.44038E-11,1.18000E-01
74,1.00000E+02,-3.00000E+02,0.00000E+00,5.62117E-12,2.27000E-01
75,2.00000E+02,-3.00000E+02,0.00000E+00,4.95162E-13,9.04800E-01
76,3.00000E+02,-7.00000E+02,0.00000E+00,1.09325E-12,4.62500E-01
77,4.00000E+02,-7.00000E+02,0.00000E+00,1.27026E-10,5.54000E-02
78,5.00000E+02,-7.00000E+02,0.00000E+00,3.46184E-10,3.36000E-02
79,6.00000E+02,-7.00000E+02,0.00000E+00,1.37527E-10,5.29000E-02
80,7.00000E+02,-7.00000E+02,0.00000E+00,1.06042E-12,4.38200E-01
81,3.00000E+02,-6.00000E+02,0.00000E+00,9.47820E-11,6.40000E-02
82,4.00000E+02,-6.00000E+02,0.00000E+00,1.28469E-08,5.10000E-03
83,5.00000E+02,-6.00000E+02,0.00000E+00,3.52403E-08,3.10000E-03
84,6.00000E+02,-6.00000E+02,0.00000E+00,1.66705E-08,4.50000E-03
85,7.00000E+02,-6.00000E+02,0.00000E+00,1.54354E-10,5.08000E-02
86,3.00000E+02,-5.00000E+02,0.00000E+00,2.96668E-10,3.65000E-02
87,4.00000E+02,-5.00000E+02,0.00000E+00,3.96201E-08,2.90000E-03
88,5.00000E+02,-5.00000E+02,0.00000E+00,9.28584E-08,1.90000E-03
89,6.00000E+02,-5.00000E+02,0.00000E+00,3.88582E-08,3.00000E-03
90,7.00000E+02,-5.00000E+02,0.00000E+00,3.57334E-10,3.33000E-02
91,3.00000E+02,-4.00000E+02,0.00000E+00,1.32912E-10,5.33000E-02
92,4.00000E+02,-4.00000E+02,0.00000E+00,1.44048E-08,4.80000E-03
93,5.00000E+02,-4.00000E+02,0.00000E+00,3.65705E-08,3.00000E-03
94,6.00000E+02,-4.00000E+02,0.00000E+00,1.78386E-08,4.40000E-03
95,7.00000E+02,-4.00000E+02,0.00000E+00,2.08518E-10,4.39000E-02
96,3.00000E+02,-3.00000E+02,0.00000E+00,8.80171E-13,4.09600E-01
97,4.00000E+02,-3.00000E+02,0.00000E+00,1.41622E-10,5.23000E-02
98,5.00000E+02,-3.00000E+02,0.00000E+00,3.78675E-10,3.23000E-02
99,6.00000E+02,-3.00000E+02,0.00000E+00,2.41155E-10,3.91000E-02
100,7.00000E+02,-3.00000E+02,0.00000E+00,2.79571E-12,3.37600E-01
101,-7.00000E+02,-2.00000E+02,0.00000E+00,3.26777E-13,4.96200E-01
102,-6.00000E+02,-2.00000E+02,0.00000E+00,1.43240E-10,5.02000E-02
103,-5.00000E+02,-2.00000E+02,0.00000E+00,3.50383E-10,3.32000E-02
104,-4.00000E+02,-2.00000E+02,0.00000E+00,1.12810E-10,5.94000E-02
105,-3.00000E+02,-2.00000E+02,0.00000E+00,2.32216E-12,3.75500E-01
106,-7.00000E+02,-1.00000E+02,0.00000E+00,1.41602E-10,5.20000E-02
107,-6.00000E+02,-1.00000E+02,0.00000E+00,1.45856E-08,4.80000E-03
108,-5.00000E+02,-1.00000E+02,0.00000E+00,3.87920E-08,3.00000E-03
109,-4.00000E+02,-1.00000E+02,0.00000E+00,1.40334E-08,4.90000E-03
110,-3.00000E+02,-1.00000E+02,0.00000E+00,8.24577E-11,6.49000E-02
111,-7.00000E+02,0.00000E+00,0.00000E+00,4.05324E-10,3.16000E-02
112,-6.00000E+02,0.00000E+00,0.00000E+00,3.78836E-08,3.00000E-03
113,-5.00000E+02,0.00000E+00,0.00000E+00,9.04624E-08,1.90000E-03
114,-4.00000E+02,0.00000E+00,0.00000E+00,3.64652E-08,3.00000E-03
115,-3.00000E+02,0.00000E+00,0.00000E+00,3.90399E-10,3.17000E-02
116,-7.00000E+02,1.00000E+02,0.00000E+00,1.50719E-10,5.17000E-02
117,-6.00000E+02,1.00000E+02,0.00000E+00,1.59328E-08,4.60000E-03
118,-5.00000E+02,1.00000E+02,0.00000E+00,4.18080E-08,2.90000E-03
119,-4.00000E+02,1.00000E+02,0.00000E+00,1.69732E-08,4.50000E-03
120,-3.00000E+02,1.00000E+02,0.00000E+00,2.11196E-10,4.20000E-02
121,-7.00000E+02,2.00000E+02,0.00000E+00,1.26121E-12,5.33600E-01
122,-6.00000E+02,2.00000E+02,0.00000E+00,1.41358E-10,5.29000E-02
123,-5.00000E+02,2.00000E+02,0.00000E+00,4.57505E-10,2.96000E-02
124,-4.00000E+02,2.00000E+02,0.00000E+00,1.77769E-10,4.72000E-02
125,-3.00000E+02,2.00000E+02,0.00000E+00,3.39768E-11,1.12800E-01
126,3.00000E+02,-2.00000E+02,0.00000E+00,5.92247E-12,2.27500E-01
127,4.00000E+02,-2.00000E+02,0.00000E+00,1.66619E-10,4.54000E-02
128,5.00000E+02,-2.00000E+02,0.00000E+00,3.17517E-10,3.52000E-02
129,6.00000E+02,-2.00000E+02,0.00000E+00,1.40031E-10,5.28000E-02
130,7.00000E+02,-2.00000E+02,0.00000E+00,3.48271E-12,2.70400E-01
131,3.00000E+02,-1.00000E+02,0.00000E+00,2.56910E-10,3.95000E-02
132,4.00000E+02,-1.00000E+02,0.00000E+00,1.90007E-08,4.20000E-03
133,5.00000E+02,-1.00000E+02,0.00000E+00,3.95903E-08,2.90000E-03
134,6.00000E+02,-1.00000E+02,0.00000E+00,1.68081E-08,4.50000E-03
135,7.00000E+02,-1.00000E+02,0.00000E+00,1.41222E-10,5.08000E-02
136,3.00000E+02,0.00000E+00,0.00000E+00,5.58363E-10,2.68000E-02
137,4.00000E+02,0.00000E+00,0.00000E+00,4.81457E-08,2.70000E-03
138,5.00000E+02,0.00000E+00,0.00000E+00,1.13516E-07,1.70000E-03
139,6.00000E+02,0.00000E+00,0.00000E+00,4.53637E-08,2.70000E-03
140,7.00000E+02,0.00000E+00,0.00000E+00,4.52020E-10,2.90000E-02
141,3.00000E+02,1.00000E+02,0.00000E+00,2.77231E-10,3.86000E-02
142,4.00000E+02,1.00000E+02,0.00000E+00,2.09309E-08,4.00000E-03
143,5.00000E+02,1.00000E+02,0.00000E+00,4.28051E-08,2.80000E-03
144,6.00000E+02,1.00000E+02,0.00000E+00,1.60509E-08,4.60000E-03
145,7.00000E+02,1.00000E+02,0.00000E+00,1.98850E-10,4.27000E-02
146,3.00000E+02,2.00000E+02,0.00000E+00,1.21512E-11,1.72700E-01
147,4.00000E+02,2.00000E+02,0.00000E+00,2.09761E-10,4.23000E-02
148,5.00000E+02,2.00000E+02,0.00000E+00,4.16462E-10,3.02000E-02
149,6.00000E+02,2.00000E+02,0.00000E+00,1.23651E-10,5.33000E-02
150,7.00000E+02,2.00000E+02,0.00000E+00,1.64235E-12,4.33600E-01
151,-7.00000E+02,3.00000E+02,0.00000E+00,1.57374E-13,7.09100E-01
152,-6.00000E+02,3.00000E+02,0.00000E+00,1.10953E-10,5.95000E-02
153,-5.00000E+02,3.00000E+02,0.00000E+00,3.97780E-10,3.11000E-02
154,-4.00000E+02,3.00000E+02,0.00000E+00,1.71898E-10,4.77000E-02
155,-3.00000E+02,3.00000E+02,0.00000E+00,2.58176E-12,4.20800E-01
156,-7.00000E+02,4.00000E+02,0.00000E+00,1.10143E-10,5.69000E-02
157,-6.00000E+02,4.00000E+02,0.00000E+00,1.42294E-08,4.80000E-03
158,-5.00000E+02,4.00000E+02,0.00000E+00,4.46427E-08,2.80000E-03
159,-4.00000E+02,4.00000E+02,0.00000E+00,1.91342E-08,4.20000E-03
160,-3.00000E+02,4.00000E+02,0.00000E+00,1.81472E-10,4.73000E-02
161,-7.00000E+02,5.00000E+02,0.00000E+00,2.73937E-10,3.77000E-02
162,-6.00000E+02,5.00000E+02,0.00000E+00,3.76861E-08,3.00000E-03
163,-5.00000E+02,5.00000E+02,0.00000E+00,1.13029E-07,1.70000E-03
164,-4.00000E+02,5.00000E+02,0.00000E+00,4.92913E-08,2.60000E-03
165,-3.00000E+02,5.00000E+02,0.00000E+00,5.13576E-10,2.73000E-02
166,-7.00000E+02,6.00000E+02,0.00000E+00,1.66802E-10,4.72000E-02
167,-6.00000E+02,6.00000E+02,0.00000E+00,2.06271E-08,4.10000E-03
168,-5.00000E+02,6.00000E+02,0.00000E+00,5.12175E-08,2.60000E-03
169,-4.00000E+02,6.00000E+02,0.00000E+00,2.18895E-08,3.90000E-03
170,-3.00000E+02,6.00000E+02,0.00000E+00,2.46203E-10,3.87000E-02
171,-7.00000E+02,7.00000E+02,0.00000E+00,4.33623E-12,3.41600E-01
172,-6.00000E+02,7.00000E+02,0.00000E+00,2.79120E-10,3.75000E-02
173,-5.00000E+02,7.00000E+02,0.00000E+00,5.82853E-10,2.59000E-02
174,-4.00000E+02,7.00000E+02,0.00000E+00,2.73331E-10,3.76000E-02
175,-3.00000E+02,7.00000E+02,0.00000E+00,2.13483E-12,3.67800E-01
176,-2.00000E+02,3.00000E+02,0.00000E+00,1.31207E-11,1.74600E-01
177,-1.00000E+02,3.00000E+02,0.00000E+00,1.56271E-10,4.91000E-02
178,0.00000E+00,3.00000E+02,0.00000E+00,3.55551E-10,3.28000E-02
179,1.00000E+02,3.00000E+02,0.00000E+00,1.52734E-10,4.92000E-02
180,2.00000E+02,3.00000E+02,0.00000E+00,1.54171E-11,1.53000E-01
181,-2.00000E+02,4.00000E+02,0.00000E+00,1.16278E-10,5.53000E-02
182,-1.00000E+02,4.00000E+02,0.00000E+00,1.44156E-08,4.80000E-03
183,0.00000E+00,4.00000E+02,0.00000E+00,3.87220E-08,3.00000E-03
184,1.00000E+02,4.00000E+02,0.00000E+00,1.64208E-08,4.60000E-03
185,2.00000E+02,4.00000E+02,0.00000E+00,1.83990E-10,4.63000E-02
186,-2.00000E+02,5.00000E+02,0.00000E+00,4.72880E-10,2.92000E-02
187,-1.00000E+02,5.00000E+02,0.00000E+00,4.38192E-08,2.80000E-03
188,0.00000E+00,5.00000E+02,0.00000E+00,1.09866E-07,1.80000E-03
189,1.00000E+02,5.00000E+02,0.00000E+00,4.75623E-08,2.70000E-03
190,2.00000E+02,5.00000E+02,0.00000E+00,5.08931E-10,2.76000E-02
191,-2.00000E+02,6.00000E+02,0.00000E+00,1.70579E-10,4.81000E-02
192,-1.00000E+02,6.00000E+02,0.00000E+00,1.81237E-08,4.30000E-03
193,0.00000E+00,6.00000E+02,0.00000E+00,3.80937E-08,3.00000E-03
194,1.00000E+02,6.00000E+02,0.00000E+00,1.78185E-08,4.30000E-03
195,2.00000E+02,6.00000E+02,0.00000E+00,2.13716E-10,4.49000E-02
196,-2.00000E+02,7.00000E+02,0.00000E+00,2.49892E-12,4.52000E-01
197,-1.00000E+02,7.00000E+02,0.00000E+00,1.85246E-10,4.34000E-02
198,0.00000E+00,7.00000E+02,0.00000E+00,3.23105E-10,3.37000E-02
199,1.00000E+02,7.00000E+02,0.00000E+00,1.73911E-10,4.85000E-02
200,2.00000E+02,7.00000E+02,0.00000E+00,3.12866E-13,4.53900E-01
201,3.00000E+02,3.00000E+02,0.00000E+00,1.88580E-12,3.72200E-01
202,4.00000E+02,3.00000E+02,0.00000E+00,1.98316E-10,4.43000E-02
203,5.00000E+02,3.00000E+02,0.00000E+00,5.30490E-10,2.69000E-02
204,6.00000E+02,3.00000E+02,0.00000E+00,2.43578E-10,4.05000E-02
205,7.00000E+02,3.00000E+02,0.00000E+00,1.91317E-12,4.58500E-01
206,3.00000E+02,4.00000E+02,0.00000E+00,1.58064E-10,5.10000E-02
207,4.00000E+02,4.00000E+02,0.00000E+00,1.53895E-08,4.70000E-03
208,5.00000E+02,4.00000E+02,0.00000E+00,4.88319E-08,2.60000E-03
209,6.00000E+02,4.00000E+02,0.00000E+00,2.25405E-08,3.90000E-03
210,7.00000E+02,4.00000E+02,0.00000E+00,2.67428E-10,3.73000E-02
211,3.00000E+02,5.00000E+02,0.00000E+00,3.04095E-10,3.61000E-02
212,4.00000E+02,5.00000E+02,0.00000E+00,3.23636E-08,3.20000E-03
213,5.00000E+02,5.00000E+02,0.00000E+00,1.00984E-07,1.80000E-03
214,6.00000E+02,5.00000E+02,0.00000E+00,4.69475E-08,2.70000E-03
215,7.00000E+02,5.00000E+02,0.00000E+00,4.48269E-10,2.95000E-02
216,3.00000E+02,6.00000E+02,0.00000E+00,8.91654E-11,6.45000E-02
217,4.00000E+02,6.00000E+02,0.00000E+00,1.14486E-08,5.40000E-03
218,5.00000E+02,6.00000E+02,0.00000E+00,3.73041E-08,3.00000E-03
219,6.00000E+02,6.00000E+02,0.00000E+00,1.91776E-08,4.20000E-03
220,7.00000E+02,6.00000E+02,0.00000E+00,1.73400E-10,4.90000E-02
221,3.00000E+02,7.00000E+02,0.00000E+00,1.35976E-12,4.13000E-01
222,4.00000E+02,7.00000E+02,0.00000E+00,1.16343E-10,5.34000E-02
223,5.00000E+02,7.00000E+02,0.00000E+00,4.14048E-10,3.13000E-02
224,6.00000E+02,7.00000E+02,0.00000E+00,1.80164E-10,4.64000E-02
225,7.00000E+02,7.00000E+02,0.00000E+00,6.67849E-13,5.18700E-01
