Cell Number,X,Y,Z,Cell Flux,Standard Deviation
23,0.00000E+00,2.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
24,1.00000E+02,2.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
25,2.00000E+02,2.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
26,-7.00000E+02,-7.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
27,-6.00000E+02,-7.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
28,-5.00000E+02,-7.00000E+02,0.00000E+00,4.35108E-12,2.85200E-01
29,-4.00000E+02,-7.00000E+02,0.00000E+00,6.74536E-13,4.16000E-01
30,-3.00000E+02,-7.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
31,-7.00000E+02,-6.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
32,-6.00000E+02,-6.00000E+02,0.00000E+00,2.22799E-10,3.60000E-02
33,-5.00000E+02,-6.00000E+02,0.00000E+00,4.19213E-09,1.22000E-02
34,-4.00000E+02,-6.00000E+02,0.00000E+00,3.93143E-09,1.55000E-02
35,-3.00000E+02,-6.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
36,-7.00000E+02,-5.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
37,-6.00000E+02,-5.00000E+02,0.00000E+00,1.85327E-09,1.80000E-02
38,-5.00000E+02,-5.00000E+02,0.00000E+00,2.17131E-08,6.50000E-03
39,-4.00000E+02,-5.00000E+02,0.00000E+00,4.83364E-09,1.28000E-02
40,-3.00000E+02,-5.00000E+02,0.00000E+00,1.26962E-11,1.65700E-01
41,-7.00000E+02,-4.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
42,-6.00000E+02,-4.00000E+02,0.00000E+00,1.39576E-09,2.06000E-02
43,-5.00000E+02,-4.00000E+02,0.00000E+00,6.16703E-09,1.12000E-02
44,-4.00000E+02,-4.00000E+02,0.00000E+00,2.93214E-10,4.43000E-02
45,-3.00000E+02,-4.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
46,-7.00000E+02,-3.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
47,-6.00000E+02,-3.00000E+02,0.00000E+00,2.24630E-11,1.24400E-01
48,-5.00000E+02,-3.00000E+02,0.00000E+00,1.46990E-11,1.46100E-01
49,-4.00000E+02,-3.00000E+02,0.00000E+00,2.55279E-14,1.00000E+00
50,-3.00000E+02,-3.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
51,-2.00000E+02,-7.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
52,-1.00000E+02,-7.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
53,0.00000E+00,-7.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
54,1.00000E+02,-7.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
55,2.00000E+02,-7.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
56,-2.00000E+02,-6.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
57,-1.00000E+02,-6.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
58,0.00000E+00,-6.00000E+02,0.00000E+00,3.02252E-10,3.43000E-02
59,1.00000E+02,-6.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
60,2.00000E+02,-6.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
61,-2.00000E+02,-5.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
62,-1.00000E+02,-5.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
63,0.00000E+00,-5.00000E+02,0.00000E+00,6.69310E-09,8.30000E-03
64,1.00000E+02,-5.00000E+02,0.00000E+00,3.39373E-12,1.44400E-01
65,2.00000E+02,-5.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
66,-2.00000E+02,-4.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
67,-1.00000E+02,-4.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
68,0.00000E+00,-4.00000E+02,0.00000E+00,5.57239E-10,2.51000E-02
69,1.00000E+02,-4.00000E+02,0.00000E+00,8.73802E-15,5.79100E-01
70,2.00000E+02,-4.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
71,-2.00000E+02,-3.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
72,-1.00000E+02,-3.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
73,0.00000E+00,-3.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
74,1.00000E+02,-3.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
75,2.00000E+02,-3.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
76,3.00000E+02,-7.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
77,4.00000E+02,-7.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
78,5.00000E+02,-7.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
79,6.00000E+02,-7.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
80,7.00000E+02,-7.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
81,3.00000E+02,-6.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
82,4.00000E+02,-6.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
83,5.00000E+02,-6.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
84,6.00000E+02,-6.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
85,7.00000E+02,-6.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
86,3.00000E+02,-5.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
87,4.00000E+02,-5.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
88,5.00000E+02,-5.00000E+02,0.00000E+00,1.79613E-11,5.33000E-02
89,6.00000E+02,-5.00000E+02,0.00000E+00,7.80705E-12,7.71000E-02
90,7.00000E+02,-5.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
91,3.00000E+02,-4.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
92,4.00000E+02,-4.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
93,5.00000E+02,-4.00000E+02,0.00000E+00,2.01306E-11,6.87000E-02
94,6.00000E+02,-4.00000E+02,0.00000E+00,7.95073E-11,5.63000E-02
95,7.00000E+02,-4.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
96,3.00000E+02,-3.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
97,4.00000E+02,-3.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
98,5.00000E+02,-3.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
99,6.00000E+02,-3.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
100,7.00000E+02,-3.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
101,-7.00000E+02,-2.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
102,-6.00000E+02,-2.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
103,-5.00000E+02,-2.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
104,-4.00000E+02,-2.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
105,-3.00000E+02,-2.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
106,-7.00000E+02,-1.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
107,-6.00000E+02,-1.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
108,-5.00000E+02,-1.00000E+02,0.00000E+00,5.64359E-10,3.06000E-02
109,-4.00000E+02,-1.00000E+02,0.00000E+00,5.58892E-09,1.21000E-02
110,-3.00000E+02,-1.00000E+02,0.00000E+00,3.22685E-11,1.04100E-01
111,-7.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
112,-6.00000E+02,0.00000E+00,0.00000E+00,5.73458E-10,2.79000E-02
113,-5.00000E+02,0.00000E+00,0.00000E+00,1.20240E-08,8.50000E-03
114,-4.00000E+02,0.00000E+00,0.00000E+00,1.92036E-08,7.00000E-03
115,-3.00000E+02,0.00000E+00,0.00000E+00,1.00283E-10,6.75000E-02
116,-7.00000E+02,1.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
117,-6.00000E+02,1.00000E+02,0.00000E+00,6.90805E-12,1.09300E-01
118,-5.00000E+02,1.00000E+02,0.00000E+00,2.40121E-09,1.64000E-02
119,-4.00000E+02,1.00000E+02,0.00000E+00,1.51626E-09,2.09000E-02
120,-3.00000E+02,1.00000E+02,0.00000E+00,7.74279E-12,2.25800E-01
121,-7.00000E+02,2.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
122,-6.00000E+02,2.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
123,-5.00000E+02,2.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
124,-4.00000E+02,2.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
125,-3.00000E+02,2.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
126,3.00000E+02,-2.00000E+02,0.00000E+00,2.82121E-14,1.00000E+00
127,4.00000E+02,-2.00000E+02,0.00000E+00,1.22720E-12,4.05900E-01
128,5.00000E+02,-2.00000E+02,0.00000E+00,2.36197E-12,3.64600E-01
129,6.00000E+02,-2.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
130,7.00000E+02,-2.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
131,3.00000E+02,-1.00000E+02,0.00000E+00,2.67150E-10,4.03000E-02
132,4.00000E+02,-1.00000E+02,0.00000E+00,1.56302E-08,8.20000E-03
133,5.00000E+02,-1.00000E+02,0.00000E+00,1.18104E-08,8.80000E-03
134,6.00000E+02,-1.00000E+02,0.00000E+00,4.21314E-09,1.47000E-02
135,7.00000E+02,-1.00000E+02,0.00000E+00,1.25007E-11,1.81900E-01
136,3.00000E+02,0.00000E+00,0.00000E+00,1.17143E-10,6.20000E-02
137,4.00000E+02,0.00000E+00,0.00000E+00,1.32230E-08,7.60000E-03
138,5.00000E+02,0.00000E+00,0.00000E+00,4.43882E-08,4.30000E-03
139,6.00000E+02,0.00000E+00,0.00000E+00,2.67099E-08,5.70000E-03
140,7.00000E+02,0.00000E+00,0.00000E+00,1.34474E-10,6.46000E-02
141,3.00000E+02,1.00000E+02,0.00000E+00,3.07339E-11,1.14400E-01
142,4.00000E+02,1.00000E+02,0.00000E+00,1.58456E-08,7.30000E-03
143,5.00000E+02,1.00000E+02,0.00000E+00,3.02095E-08,5.50000E-03
144,6.00000E+02,1.00000E+02,0.00000E+00,1.07542E-08,9.30000E-03
145,7.00000E+02,1.00000E+02,0.00000E+00,1.66295E-10,5.72000E-02
146,3.00000E+02,2.00000E+02,0.00000E+00,2.94929E-14,1.00000E+00
147,4.00000E+02,2.00000E+02,0.00000E+00,4.71570E-11,8.48000E-02
148,5.00000E+02,2.00000E+02,0.00000E+00,6.86379E-11,9.91000E-02
149,6.00000E+02,2.00000E+02,0.00000E+00,5.24476E-12,3.28500E-01
150,7.00000E+02,2.00000E+02,0.00000E+00,9.83423E-14,1.00000E+00
151,-7.00000E+02,3.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
152,-6.00000E+02,3.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
153,-5.00000E+02,3.00000E+02,0.00000E+00,4.53537E-13,7.82400E-01
154,-4.00000E+02,3.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
155,-3.00000E+02,3.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
156,-7.00000E+02,4.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
157,-6.00000E+02,4.00000E+02,0.00000E+00,3.66726E-10,4.19000E-02
158,-5.00000E+02,4.00000E+02,0.00000E+00,4.03972E-09,1.50000E-02
159,-4.00000E+02,4.00000E+02,0.00000E+00,6.38840E-11,8.96000E-02
160,-3.00000E+02,4.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
161,-7.00000E+02,5.00000E+02,0.00000E+00,5.71261E-12,2.17800E-01
162,-6.00000E+02,5.00000E+02,0.00000E+00,8.93159E-09,9.30000E-03
163,-5.00000E+02,5.00000E+02,0.00000E+00,1.98261E-08,6.50000E-03
164,-4.00000E+02,5.00000E+02,0.00000E+00,5.72854E-10,3.57000E-02
165,-3.00000E+02,5.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
166,-7.00000E+02,6.00000E+02,0.00000E+00,2.55721E-13,5.98000E-01
167,-6.00000E+02,6.00000E+02,0.00000E+00,2.95383E-09,1.47000E-02
168,-5.00000E+02,6.00000E+02,0.00000E+00,7.35111E-09,1.05000E-02
169,-4.00000E+02,6.00000E+02,0.00000E+00,8.99483E-11,7.07000E-02
170,-3.00000E+02,6.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
171,-7.00000E+02,7.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
172,-6.00000E+02,7.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
173,-5.00000E+02,7.00000E+02,0.00000E+00,1.74053E-12,3.72900E-01
174,-4.00000E+02,7.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
175,-3.00000E+02,7.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
176,-2.00000E+02,3.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
177,-1.00000E+02,3.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
178,0.00000E+00,3.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
179,1.00000E+02,3.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
180,2.00000E+02,3.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
181,-2.00000E+02,4.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
182,-1.00000E+02,4.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
183,0.00000E+00,4.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
184,1.00000E+02,4.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
185,2.00000E+02,4.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
186,-2.00000E+02,5.00000E+02,0.00000E+00,1.01312E-12,5.81800E-01
187,-1.00000E+02,5.00000E+02,0.00000E+00,2.00105E-09,2.09000E-02
188,0.00000E+00,5.00000E+02,0.00000E+00,1.31778E-09,2.60000E-02
189,1.00000E+02,5.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
190,2.00000E+02,5.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
191,-2.00000E+02,6.00000E+02,0.00000E+00,3.66753E-13,1.00000E+00
192,-1.00000E+02,6.00000E+02,0.00000E+00,1.05124E-09,2.23000E-02
193,0.00000E+00,6.00000E+02,0.00000E+00,1.42505E-09,2.27000E-02
194,1.00000E+02,6.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
195,2.00000E+02,6.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
196,-2.00000E+02,7.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
197,-1.00000E+02,7.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
198,0.00000E+00,7.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
199,1.00000E+02,7.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
200,2.00000E+02,7.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
201,3.00000E+02,3.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
202,4.00000E+02,3.00000E+02,0.00000E+00,1.92594E-11,1.44400E-01
203,5.00000E+02,3.00000E+02,0.00000E+00,3.40961E-11,1.14700E-01
204,6.00000E+02,3.00000E+02,0.00000E+00,1.60684E-13,5.58500E-01
205,7.00000E+02,3.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
206,3.00000E+02,4.00000E+02,0.00000E+00,2.94824E-11,1.16300E-01
207,4.00000E+02,4.00000E+02,0.00000E+00,3.50420E-09,1.64000E-02
208,5.00000E+02,4.00000E+02,0.00000E+00,7.22362E-09,1.04000E-02
209,6.00000E+02,4.00000E+02,0.00000E+00,2.26758E-09,1.93000E-02
210,7.00000E+02,4.00000E+02,0.00000E+00,2.70097E-13,5.49300E-01
211,3.00000E+02,5.00000E+02,0.00000E+00,5.19309E-11,1.04300E-01
212,4.00000E+02,5.00000E+02,0.00000E+00,1.51448E-08,7.40000E-03
213,5.00000E+02,5.00000E+02,0.00000E+00,3.54103E-08,4.80000E-03
214,6.00000E+02,5.00000E+02,0.00000E+00,1.92843E-08,6.50000E-03
215,7.00000E+02,5.00000E+02,0.00000E+00,3.38462E-11,1.16300E-01
216,3.00000E+02,6.00000E+02,0.00000E+00,6.23979E-11,9.69000E-02
217,4.00000E+02,6.00000E+02,0.00000E+00,1.45398E-08,8.10000E-03
218,5.00000E+02,6.00000E+02,0.00000E+00,2.78408E-08,5.50000E-03
219,6.00000E+02,6.00000E+02,0.00000E+00,1.14119E-08,8.30000E-03
220,7.00000E+02,6.00000E+02,0.00000E+00,1.56832E-12,2.97000E-01
221,3.00000E+02,7.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
222,4.00000E+02,7.00000E+02,0.00000E+00,1.69702E-11,1.35100E-01
223,5.00000E+02,7.00000E+02,0.00000E+00,4.89417E-11,9.40000E-02
224,6.00000E+02,7.00000E+02,0.00000E+00,2.87009E-11,1.33800E-01
225,7.00000E+02,7.00000E+02,0.00000E+00,0.00000E+00,0.00000E+00
